reference_kind,signature_hash,occurrence_count,distinct_players,flamengo_players,corinthians_players,normal_players,special_status_players,min_previous_zero_run_distance,max_previous_zero_run_distance,min_next_zero_run_distance,max_next_zero_run_distance,assessment,player_names,structural_signature
INTERNAL_PERSON_ID,87B4DBF1E0404F0B,4,4,0,4,4,0,-1,-1,-1,-1,SAME_CLUB_OR_VARIANT_CLUSTER,"Bruno Octávio | Dinélson | Édson Araújo | Rosinei","L|L|S|S|I|L|L|L|L|L|L|S|REF|I|L|L|L|L|L|L|S|S|I|L|L|L|L|L|L|S|S|I|L|L|L|L|"
INTERNAL_PERSON_ID,D7B00C3CAE5AB78F,1,1,0,1,1,0,51,51,120,120,ISOLATED_LAYOUT,"Bruno Octávio","Z|Z|L|L|L|FF|L|L|L|S|L|FF|REF|I|S|L|S|L|B|L|B|I|I|L|S|S|Z|L|L|L|Z|L|Z|L|B|L|"
INTERNAL_PERSON_ID,D7CC871B828CE27E,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|S|I|S|L|L|L|S|L|L|I|I|I|I|I|"
INTERNAL_PERSON_ID,D7FD1653406449CA,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|L|S|L|L|I|"
INTERNAL_PERSON_ID,D84355C87B7D7358,1,1,0,1,1,0,84,84,152,152,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|I|I|L|FF|FF|L|L|L|REF|I|I|L|L|L|FF|L|Z|L|L|L|L|I|L|L|Z|L|L|L|B|L|L|L|"
INTERNAL_PERSON_ID,D87FB4B1B8036125,1,1,0,1,1,0,8,8,198,198,ISOLATED_LAYOUT,"Édson Araújo","S|L|L|L|I|Z|L|L|L|L|Z|Z|REF|S|Z|S|I|L|L|L|L|B|B|Z|I|S|I|L|L|L|L|Z|L|L|L|S|"
PERSON_DATABASE_ID,D88CBD3F44D252F1,1,1,1,0,0,1,-1,-1,-1,-1,ISOLATED_LAYOUT,"Reginaldo Araújo","B|I|I|I|I|I|I|L|I|I|B|I|REF|S|L|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|I|I|I|B|"
INTERNAL_PERSON_ID,D8B31CCFCFDE727E,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|L|B|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,D8ECF06E57DDC52F,1,1,0,1,0,1,12,12,0,0,ISOLATED_LAYOUT,"Fábio Baiano","L|L|I|I|S|FF|S|L|L|Z|Z|S|REF|Z|Z|Z|Z|Z|Z|Z|S|Z|L|B|Z|L|L|L|L|L|FF|L|I|B|L|L|"
INTERNAL_PERSON_ID,D9BBEFFDA9FDC35C,1,1,0,1,1,0,55,55,75,75,ISOLATED_LAYOUT,"Édson Araújo","L|L|B|L|L|B|I|S|S|I|L|L|REF|L|L|L|L|L|I|B|FF|Z|FF|L|S|S|L|L|L|Z|FF|I|Z|Z|Z|Z|"
INTERNAL_PERSON_ID,DA09976BAEFC34A4,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|B|L|"
INTERNAL_PERSON_ID,DC340DAB5C0527DF,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|L|I|"
INTERNAL_PERSON_ID,DCE545DC802AD883,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|I|I|"
INTERNAL_PERSON_ID,DD35F07512B4A407,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|S|I|S|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|L|"
INTERNAL_PERSON_ID,DD979484D869D490,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|"
INTERNAL_PERSON_ID,DFC9E4515C0193E3,1,1,0,1,1,0,-1,-1,3,3,ISOLATED_LAYOUT,"Édson Araújo","I|I|L|L|L|L|I|B|L|L|L|B|REF|I|Z|Z|Z|B|Z|B|L|S|L|L|L|L|L|L|L|Z|L|I|I|I|I|Z|"
INTERNAL_PERSON_ID,E00218AD9023A3B4,1,1,0,1,1,0,75,75,107,107,ISOLATED_LAYOUT,"Fábio Costa","L|L|L|FF|L|L|L|S|L|FF|S|I|REF|L|S|I|Z|L|B|I|I|L|S|S|Z|L|L|L|L|L|Z|L|L|I|I|S|"
INTERNAL_PERSON_ID,E0566381FE0449AD,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|"
INTERNAL_PERSON_ID,E0F43F4623838A5E,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|I|"
INTERNAL_PERSON_ID,E1558C1A824FDAAA,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|"
INTERNAL_PERSON_ID,E16932F335B2ECC4,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|Z|B|I|S|L|L|L|L|L|Z|REF|L|I|I|I|I|I|Z|B|I|S|L|L|L|L|L|L|L|Z|S|L|I|I|I|"
INTERNAL_PERSON_ID,E2033B4310F2FE0B,1,1,1,0,1,0,71,71,111,111,ISOLATED_LAYOUT,"Fabiano Eller","I|L|L|L|FF|L|L|L|S|L|FF|S|REF|S|L|S|S|Z|L|B|I|I|L|S|S|Z|L|L|L|Z|L|Z|L|L|I|I|"
PERSON_DATABASE_ID,E298AA3B948DE361,1,1,0,1,0,1,-1,-1,-1,-1,ISOLATED_LAYOUT,"Luciano Ratinho","I|I|I|I|I|I|I|I|I|I|B|S|REF|S|L|L|L|L|L|L|L|S|I|L|I|I|I|I|I|B|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,E299F429453DA5C7,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","S|I|S|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|L|"
INTERNAL_PERSON_ID,E30787839C4955A4,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|S|L|L|I|I|I|"
INTERNAL_PERSON_ID,E3273AE422F73168,1,1,0,1,1,0,145,145,37,37,ISOLATED_LAYOUT,"Édson Araújo","L|L|S|L|L|L|Z|L|L|S|I|Z|REF|Z|I|I|I|L|L|L|L|L|B|Z|L|L|B|L|L|L|L|B|L|L|L|L|"
INTERNAL_PERSON_ID,E340B27059799313,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|S|L|L|I|"
INTERNAL_PERSON_ID,E34A2076FC70AD66,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,E3C2AB6F656862D2,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|L|S|L|L|I|I|I|"
INTERNAL_PERSON_ID,E3DE9544CC802DEB,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|I|I|L|"
INTERNAL_PERSON_ID,E42E709A3E065CA0,1,1,0,1,1,0,44,44,148,148,ISOLATED_LAYOUT,"Édson Araújo","L|Z|Z|Z|L|S|FF|S|L|S|FF|I|REF|S|L|L|L|L|L|L|L|L|L|S|I|I|I|I|L|I|I|I|B|I|L|L|"
INTERNAL_PERSON_ID,E4462C51F2559041,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|L|B|L|L|L|L|L|L|L|L|L|L|L|S|L|L|I|I|"
INTERNAL_PERSON_ID,E4F1039A13939E2A,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|S|I|S|L|L|L|S|L|L|L|S|B|I|I|B|"
INTERNAL_PERSON_ID,E5D48F0EC757B8F4,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|S|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|L|B|L|L|L|L|L|L|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,E63C5E33719B121A,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|I|I|I|B|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|L|I|"
INTERNAL_PERSON_ID,E63DDD12B8C0E240,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|S|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|"
INTERNAL_PERSON_ID,E68FA880C4175E5E,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|"
INTERNAL_PERSON_ID,E6C83BD4DD8B1398,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|I|"
INTERNAL_PERSON_ID,E714DB2EC4F7070B,1,1,0,1,0,1,71,71,111,111,ISOLATED_LAYOUT,"Alessandro","I|L|L|L|FF|L|L|L|S|L|FF|S|REF|S|L|S|S|S|L|B|I|I|L|S|S|Z|L|L|L|L|L|Z|L|B|I|I|"
INTERNAL_PERSON_ID,E7710829988CF631,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|L|L|S|L|"
INTERNAL_PERSON_ID,E7CF2542CA41675F,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|I|B|I|I|S|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,E7D4B6E1840CA800,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|S|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,E824123929C567DD,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|L|B|L|L|L|L|L|L|L|L|L|L|S|L|L|I|I|"
INTERNAL_PERSON_ID,E85215546CF8E28F,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,E882746A3C070917,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|I|L|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|B|"
INTERNAL_PERSON_ID,E8C60167C50BE58F,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|"
INTERNAL_PERSON_ID,E97D76806358EDC7,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|S|I|S|L|L|L|S|L|L|I|I|L|B|"
INTERNAL_PERSON_ID,E9F42114BE1B2E0B,1,1,0,1,1,0,13,13,31,31,ISOLATED_LAYOUT,"Fábio Costa","S|FF|S|I|I|I|Z|L|I|Z|L|B|REF|FF|S|I|I|I|I|L|I|Z|L|B|S|FF|S|I|I|I|Z|L|I|Z|L|B|"
INTERNAL_PERSON_ID,E9FB825CC2D904A5,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|S|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|I|L|I|B|S|I|S|L|L|L|L|S|L|L|L|S|"
INTERNAL_PERSON_ID,ECB7A6A417495F53,1,1,1,0,1,0,85,85,112,112,ISOLATED_LAYOUT,"Douglas Silva","L|L|L|FF|L|L|L|S|L|FF|S|I|REF|L|S|I|Z|L|B|I|L|L|S|S|Z|L|L|L|Z|L|Z|L|B|L|B|L|"
INTERNAL_PERSON_ID,ECBFCFF3247894C3,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|S|S|S|L|L|L|L|S|L|L|I|I|I|I|"
INTERNAL_PERSON_ID,ED21386E4FD6F73B,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|I|I|S|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,ED729B57ACBD3B68,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|L|S|L|L|L|S|"
INTERNAL_PERSON_ID,EDC69732AC1CC046,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|L|"
INTERNAL_PERSON_ID,EE75F45917FC2F33,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|L|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|B|"
PERSON_DATABASE_ID,EE9DE38182CA3FE9,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Bruno Octávio","L|I|I|I|I|I|I|I|I|I|B|S|REF|S|L|L|L|L|L|L|L|S|I|L|I|I|I|B|L|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,EF02851558947BFD,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|I|I|I|I|"
INTERNAL_PERSON_ID,EF05FAF18C4A85ED,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|L|B|L|L|L|L|L|L|L|L|L|L|L|S|L|L|I|I|"
INTERNAL_PERSON_ID,EF395C767393F646,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|L|I|I|I|B|I|I|S|L|L|S|L|L|L|S|B|I|I|B|"
INTERNAL_PERSON_ID,EF837BA65B221277,1,1,0,1,1,0,43,43,23,23,ISOLATED_LAYOUT,"Édson Araújo","S|B|Z|L|I|Z|L|L|L|L|L|L|REF|S|Z|L|I|L|I|Z|Z|B|B|Z|B|S|I|S|Z|L|L|Z|L|L|L|S|"
INTERNAL_PERSON_ID,EFBC4FE2735ACA42,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|I|I|S|L|L|L|S|L|L|L|S|B|I|"
INTERNAL_PERSON_ID,EFCEE9C0148AD024,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|I|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|"
INTERNAL_PERSON_ID,F02DBE296B22F95B,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|Z|S|I|Z|I|L|Z|S|S|L|S|REF|L|L|L|L|B|S|L|L|L|L|L|Z|S|I|Z|L|L|Z|S|S|L|S|S|"
INTERNAL_PERSON_ID,F0673C955F20B2E7,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|B|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|"
INTERNAL_PERSON_ID,F0991E2B9B060335,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|"
INTERNAL_PERSON_ID,F1C464A1A416E1EA,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,F1CBD8C5224F1C8C,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|S|L|L|I|I|I|"
INTERNAL_PERSON_ID,F1CDFEF74AB5ED01,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|L|S|B|I|"
INTERNAL_PERSON_ID,F1F6CB704AAB5223,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|L|S|L|L|"
INTERNAL_PERSON_ID,F2128E31DBCF6BFF,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|S|I|I|I|REF|L|S|B|S|S|S|S|S|S|S|S|B|B|S|S|B|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,F2FC2899D65F81E3,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|L|L|L|"
INTERNAL_PERSON_ID,F3091CF732E61C4B,1,1,1,0,0,1,142,142,109,109,ISOLATED_LAYOUT,"Bruno Santos","S|FF|L|S|L|B|L|B|L|I|L|S|REF|Z|L|L|L|I|L|S|L|I|L|I|L|S|L|I|Z|L|L|L|L|L|L|I|"
INTERNAL_PERSON_ID,F3CAD903A6294FB2,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","S|I|S|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|"
INTERNAL_PERSON_ID,F3D86C152A910763,1,1,0,1,1,0,-1,-1,22,22,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|FF|L|B|FF|L|L|REF|L|L|I|L|L|S|Z|Z|Z|Z|L|Z|I|I|L|L|Z|B|B|S|I|I|L|"
INTERNAL_PERSON_ID,F3DB9814E4B8C9EA,1,1,0,1,1,0,42,42,7,7,ISOLATED_LAYOUT,"Édson Araújo","L|S|Z|Z|Z|Z|L|Z|I|S|S|I|REF|L|I|Z|Z|L|L|L|L|I|Z|L|L|L|L|L|L|I|L|L|L|L|B|Z|"
INTERNAL_PERSON_ID,F3F348C12A2627CE,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|"
INTERNAL_PERSON_ID,F3F47796180F2DC0,1,1,0,1,1,0,8,8,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","S|L|L|L|I|Z|L|L|L|L|Z|Z|REF|S|Z|S|I|L|L|L|L|B|FF|Z|S|S|I|L|L|L|L|L|L|L|L|S|"
PERSON_DATABASE_ID,F42FB2CE3F0A3FC0,1,1,0,1,0,1,60,60,84,84,ISOLATED_LAYOUT,"Luciano Ratinho","L|B|L|L|L|L|L|L|Z|L|S|S|REF|L|L|S|L|L|L|L|L|I|B|FF|Z|FF|L|S|S|L|L|L|Z|FF|Z|Z|"
INTERNAL_PERSON_ID,F4B9AC99286459A6,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|I|I|I|I|B|S|I|S|L|L|L|L|S|L|"
INTERNAL_PERSON_ID,F4C43ABDD26F8ACD,1,1,0,1,1,0,83,83,99,99,ISOLATED_LAYOUT,"Édson Araújo","L|FF|L|L|L|S|L|FF|S|I|FF|L|REF|I|I|I|S|L|L|I|S|S|Z|L|L|L|L|L|Z|L|L|I|L|S|S|I|"
INTERNAL_PERSON_ID,F4E785BA397DBCA2,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|B|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|L|S|"
INTERNAL_PERSON_ID,F4EE2A2838C87ED5,1,1,0,1,1,0,55,55,72,72,ISOLATED_LAYOUT,"Édson Araújo","L|I|B|L|L|B|Z|S|S|I|L|L|REF|L|L|L|L|L|I|B|FF|Z|FF|L|I|S|L|L|L|Z|FF|Z|Z|S|S|I|"
PERSON_DATABASE_ID,F4F63D3BEC92EF5A,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Bruno Octávio","S|L|L|I|I|I|I|I|I|I|B|I|REF|S|L|L|L|L|L|L|S|L|L|I|I|L|I|I|I|L|B|L|L|L|L|L|"
INTERNAL_PERSON_ID,F522240DA484EACB,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|S|I|S|L|L|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|"
INTERNAL_PERSON_ID,F54BF9815FC24C0C,1,1,0,1,1,0,93,93,47,47,ISOLATED_LAYOUT,"Édson Araújo","L|L|I|L|Z|L|L|L|L|L|S|S|REF|S|S|S|I|I|I|I|I|I|I|I|I|Z|L|L|L|FF|L|L|L|FF|B|B|"
INTERNAL_PERSON_ID,F568BEFB774FDE1F,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|L|I|I|"
INTERNAL_PERSON_ID,F5C9B86AF4B1379E,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|B|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|L|I|B|L|L|L|L|L|L|L|L|L|L|L|L|S|L|L|"
INTERNAL_PERSON_ID,F6447EDBE5086245,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","L|L|L|L|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|I|I|I|I|I|I|"
INTERNAL_PERSON_ID,F68410688F38CCE8,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","I|I|I|I|I|B|I|I|S|L|L|L|REF|L|L|I|I|I|I|B|L|L|L|L|L|L|L|S|L|L|L|S|B|I|I|I|"
INTERNAL_PERSON_ID,F6F9CF19C169760F,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|S|I|S|L|L|L|L|L|L|L|L|REF|L|L|I|I|I|I|I|I|I|B|L|L|L|L|L|L|L|L|S|L|L|L|S|"
PERSON_DATABASE_ID,F778E31389F80269,1,1,0,1,1,0,43,43,32,32,ISOLATED_LAYOUT,"Édson Araújo","L|B|Z|L|L|B|L|L|Z|I|S|S|REF|L|L|L|L|L|L|I|L|Z|Z|L|B|Z|Z|Z|Z|Z|Z|Z|B|Z|I|Z|"
INTERNAL_PERSON_ID,F7AE9FAB12A50E2C,1,1,0,1,1,0,-1,-1,-1,-1,ISOLATED_LAYOUT,"Édson Araújo","B|I|I|I|B|I|I|S|L|L|L|L|REF|L|L|I|I|I|L|I|B|L|L|L|L|L|L|L|L|L|S|L|L|I|I|L|"
